Cluster_ID,Protein_ID
cluster_1,CP071001.1_proteins|CP071001.1_1
cluster_4,CP157198.1_proteins|CP157198.1_4
cluster_4,NZ_CP158463.1_proteins|NZ_CP158463.1_606
cluster_4,NZ_CP071000.1_proteins|NZ_CP071000.1_4
cluster_4,NZ_CP050919.1_proteins|NZ_CP050919.1_4
cluster_4,NZ_CP067088.1_proteins|NZ_CP067088.1_4
cluster_4,NZ_CP101688.1_proteins|NZ_CP101688.1_4
cluster_4,CP035054.1_proteins|CP035054.1_2091
cluster_4,CP082359.1_proteins|CP082359.1_4
cluster_4,CP184765.1_proteins|CP184765.1_6
cluster_4,CP031195.1_proteins|CP031195.1_1521
cluster_4,CP170189.1_proteins|CP170189.1_540
cluster_4,CP053312.1_proteins|CP053312.1_4
cluster_4,NZ_CP019030.1_proteins|NZ_CP019030.1_1001
cluster_4,CP065522.1_proteins|CP065522.1_4
cluster_4,AP017973.1_proteins|AP017973.1_4
cluster_4,CP047585.1_proteins|CP047585.1_4
cluster_4,CP165726.1_proteins|CP165726.1_4
cluster_4,CP047584.1_proteins|CP047584.1_4
cluster_4,CP119406.1_proteins|CP119406.1_1816
cluster_4,NZ_CP176633.1_proteins|NZ_CP176633.1_150
cluster_4,NZ_CP070935.1_proteins|NZ_CP070935.1_4
cluster_4,NZ_CP188318.1_proteins|NZ_CP188318.1_4
cluster_4,CP021104.1_proteins|CP021104.1_4
cluster_4,NZ_CP160833.1_proteins|NZ_CP160833.1_4
cluster_4,NZ_CP127401.1_proteins|NZ_CP127401.1_1816
cluster_4,CP158463.1_proteins|CP158463.1_606
cluster_4,CP102714.1_proteins|CP102714.1_1987
cluster_4,CP120668.1_proteins|CP120668.1_4
cluster_4,CP071001.1_proteins|CP071001.1_4
cluster_4,NZ_CP139637.1_proteins|NZ_CP139637.1_2085
cluster_4,CP094655.1_proteins|CP094655.1_4
cluster_4,CP193773.1_proteins|CP193773.1_4
cluster_4,NZ_AP024320.1_proteins|NZ_AP024320.1_539
cluster_4,CP050919.1_proteins|CP050919.1_4
cluster_4,NZ_CP044354.1_proteins|NZ_CP044354.1_2095
cluster_4,NZ_CP199922.1_proteins|NZ_CP199922.1_1571
cluster_4,CP117933.1_proteins|CP117933.1_1701
cluster_4,CP139052.1_proteins|CP139052.1_4
cluster_4,NZ_CP076446.1_proteins|NZ_CP076446.1_4
cluster_4,CP100352.1_proteins|CP100352.1_3
cluster_4,CP067088.1_proteins|CP067088.1_4
cluster_4,CP019030.1_proteins|CP019030.1_1001
cluster_4,NZ_CP171795.1_proteins|NZ_CP171795.1_1276
cluster_4,CP035055.1_proteins|CP035055.1_1387
cluster_4,NZ_CP070948.1_proteins|NZ_CP070948.1_4
cluster_4,NZ_CP121468.1_proteins|NZ_CP121468.1_4
cluster_4,CP199922.1_proteins|CP199922.1_1571
cluster_4,NZ_CP035054.1_proteins|NZ_CP035054.1_2091
cluster_4,NZ_CP082359.1_proteins|NZ_CP082359.1_4
cluster_4,NZ_CP157198.1_proteins|NZ_CP157198.1_4
cluster_4,NZ_CP116618.1_proteins|NZ_CP116618.1_4
cluster_4,CP070935.1_proteins|CP070935.1_4
cluster_4,NZ_CP102532.1_proteins|NZ_CP102532.1_4
cluster_4,CP070999.1_proteins|CP070999.1_4
cluster_4,CP102532.1_proteins|CP102532.1_4
cluster_4,CP021964.1_proteins|CP021964.1_4
cluster_4,CP119425.1_proteins|CP119425.1_1816
cluster_4,NZ_CP120668.1_proteins|NZ_CP120668.1_4
cluster_4,CP136242.1_proteins|CP136242.1_4
cluster_4,CP089305.1_proteins|CP089305.1_602
cluster_4,CP139637.1_proteins|CP139637.1_2085
cluster_4,CP116755.1_proteins|CP116755.1_4
cluster_4,CP160833.1_proteins|CP160833.1_4
cluster_4,CP118092.1_proteins|CP118092.1_137
cluster_4,NZ_CP021104.1_proteins|NZ_CP021104.1_4
cluster_4,NZ_CP141807.1_proteins|NZ_CP141807.1_4
cluster_4,NZ_CP157980.1_proteins|NZ_CP157980.1_4
cluster_4,NZ_CP110798.1_proteins|NZ_CP110798.1_4
cluster_4,NZ_CP102714.1_proteins|NZ_CP102714.1_1987
cluster_4,CP188318.1_proteins|CP188318.1_4
cluster_4,NZ_CP031195.1_proteins|NZ_CP031195.1_1521
cluster_4,NZ_CP011536.1_proteins|NZ_CP011536.1_4
cluster_4,CP132541.1_proteins|CP132541.1_4
cluster_4,NZ_CP116755.1_proteins|NZ_CP116755.1_4
cluster_4,CP132481.1_proteins|CP132481.1_1609
cluster_4,CP070858.1_proteins|CP070858.1_4
cluster_4,CP071000.1_proteins|CP071000.1_4
cluster_4,CP045034.1_proteins|CP045034.1_568
cluster_4,CP034099.1_proteins|CP034099.1_754
cluster_4,CP116618.1_proteins|CP116618.1_4
cluster_4,CP017151.1_proteins|CP017151.1_893
cluster_4,NZ_CP095385.1_proteins|NZ_CP095385.1_4
cluster_4,NZ_CP157592.1_proteins|NZ_CP157592.1_1785
cluster_4,CP053314.1_proteins|CP053314.1_4
cluster_4,NZ_CP034099.1_proteins|NZ_CP034099.1_754
cluster_4,NZ_CP116617.1_proteins|NZ_CP116617.1_4
cluster_4,CP076446.1_proteins|CP076446.1_4
cluster_4,CP124737.1_proteins|CP124737.1_1458
cluster_4,NZ_CP047584.1_proteins|NZ_CP047584.1_4
cluster_4,CP002033.1_proteins|CP002033.1_5
cluster_4,CP044354.1_proteins|CP044354.1_2095
cluster_4,NZ_CP139052.1_proteins|NZ_CP139052.1_4
cluster_4,NZ_CP193773.1_proteins|NZ_CP193773.1_4
cluster_4,CP131058.1_proteins|CP131058.1_5
cluster_4,AP008937.1_proteins|AP008937.1_4
cluster_4,NZ_CP065522.1_proteins|NZ_CP065522.1_4
cluster_4,NZ_CP021964.1_proteins|NZ_CP021964.1_4
cluster_4,NZ_CP119425.1_proteins|NZ_CP119425.1_1816
cluster_4,NZ_CP035055.1_proteins|NZ_CP035055.1_1387
cluster_4,CP128169.1_proteins|CP128169.1_4
cluster_4,NZ_CP103293.1_proteins|NZ_CP103293.1_4
cluster_4,CP103293.1_proteins|CP103293.1_4
cluster_4,NZ_CP053314.1_proteins|NZ_CP053314.1_4
cluster_4,CP021790.1_proteins|CP021790.1_719
cluster_4,CP141807.1_proteins|CP141807.1_4
cluster_4,AP024320.1_proteins|AP024320.1_539
cluster_4,NZ_CP117933.1_proteins|NZ_CP117933.1_1701
cluster_4,NZ_CP053312.1_proteins|NZ_CP053312.1_4
cluster_4,NZ_CP131058.1_proteins|NZ_CP131058.1_5
cluster_4,CP033371.1_proteins|CP033371.1_1103
cluster_4,NZ_CP021790.1_proteins|NZ_CP021790.1_719
cluster_4,CP127401.1_proteins|CP127401.1_1816
cluster_4,NZ_CP100352.1_proteins|NZ_CP100352.1_3
cluster_4,CP005958.1_proteins|CP005958.1_4
cluster_4,NZ_CP124737.1_proteins|NZ_CP124737.1_1458
cluster_4,NZ_CP017151.1_proteins|NZ_CP017151.1_893
cluster_4,NZ_CP016803.1_proteins|NZ_CP016803.1_1182
cluster_4,NZ_CP128169.1_proteins|NZ_CP128169.1_4
cluster_4,CP157592.1_proteins|CP157592.1_1785
cluster_4,NZ_CP103400.1_proteins|NZ_CP103400.1_1314
cluster_4,CP171795.1_proteins|CP171795.1_1276
cluster_4,NZ_CP132481.1_proteins|NZ_CP132481.1_1609
cluster_4,CP011536.1_proteins|CP011536.1_4
cluster_4,NZ_CP145309.1_proteins|NZ_CP145309.1_4
cluster_4,CP076082.1_proteins|CP076082.1_1497
cluster_4,CP095385.1_proteins|CP095385.1_4
cluster_4,CP110798.1_proteins|CP110798.1_4
cluster_4,NZ_CP034193.1_proteins|NZ_CP034193.1_4
cluster_4,NZ_CP118092.1_proteins|NZ_CP118092.1_137
cluster_4,CP145309.1_proteins|CP145309.1_4
cluster_4,NZ_CP165726.1_proteins|NZ_CP165726.1_4
cluster_4,NZ_CP132541.1_proteins|NZ_CP132541.1_4
cluster_4,CP103400.1_proteins|CP103400.1_1314
cluster_4,CP121468.1_proteins|CP121468.1_4
cluster_4,NZ_CP089305.1_proteins|NZ_CP089305.1_602
cluster_4,NZ_CP076082.1_proteins|NZ_CP076082.1_1497
cluster_4,CP116617.1_proteins|CP116617.1_4
cluster_4,CP101688.1_proteins|CP101688.1_4
cluster_4,NZ_CP070858.1_proteins|NZ_CP070858.1_4
cluster_4,NZ_CP119406.1_proteins|NZ_CP119406.1_1816
cluster_4,NZ_CP094655.1_proteins|NZ_CP094655.1_4
cluster_4,NZ_CP184765.1_proteins|NZ_CP184765.1_6
cluster_4,NZ_CP071001.1_proteins|NZ_CP071001.1_4
cluster_4,CP176633.1_proteins|CP176633.1_150
cluster_4,CP157980.1_proteins|CP157980.1_4
cluster_4,CP034193.1_proteins|CP034193.1_4
cluster_4,CP197007.1_proteins|CP197007.1_900
cluster_5,NZ_CP119425.1_proteins|NZ_CP119425.1_1817
cluster_5,NZ_CP031195.1_proteins|NZ_CP031195.1_1522
cluster_5,CP005958.1_proteins|CP005958.1_5
cluster_5,NZ_CP157980.1_proteins|NZ_CP157980.1_5
cluster_5,CP019030.1_proteins|CP019030.1_1000
cluster_5,NZ_CP021790.1_proteins|NZ_CP021790.1_772
cluster_5,NZ_CP044354.1_proteins|NZ_CP044354.1_2096
cluster_5,NZ_CP070948.1_proteins|NZ_CP070948.1_5
cluster_5,CP047585.1_proteins|CP047585.1_5
cluster_5,NZ_CP101688.1_proteins|NZ_CP101688.1_5
cluster_5,CP139052.1_proteins|CP139052.1_5
cluster_5,CP139637.1_proteins|CP139637.1_2084
cluster_5,NZ_CP116617.1_proteins|NZ_CP116617.1_5
cluster_5,CP171795.1_proteins|CP171795.1_1277
cluster_5,CP070935.1_proteins|CP070935.1_5
cluster_5,CP160833.1_proteins|CP160833.1_5
cluster_5,CP076082.1_proteins|CP076082.1_1498
cluster_5,NZ_CP019030.1_proteins|NZ_CP019030.1_1000
cluster_5,CP127401.1_proteins|CP127401.1_1817
cluster_5,CP035055.1_proteins|CP035055.1_1386
cluster_5,CP071000.1_proteins|CP071000.1_5
cluster_5,CP053312.1_proteins|CP053312.1_5
cluster_5,CP119425.1_proteins|CP119425.1_1817
cluster_5,NZ_CP089305.1_proteins|NZ_CP089305.1_601
cluster_5,CP141807.1_proteins|CP141807.1_5
cluster_5,CP016803.1_proteins|CP016803.1_1181
cluster_5,NZ_CP100352.1_proteins|NZ_CP100352.1_4
cluster_5,CP067088.1_proteins|CP067088.1_5
cluster_5,CP044354.1_proteins|CP044354.1_2096
cluster_5,CP050919.1_proteins|CP050919.1_5
cluster_5,NZ_CP021104.1_proteins|NZ_CP021104.1_5
cluster_5,NZ_CP045034.1_proteins|NZ_CP045034.1_569
cluster_5,NZ_CP034099.1_proteins|NZ_CP034099.1_753
cluster_5,CP070999.1_proteins|CP070999.1_5
cluster_5,CP120668.1_proteins|CP120668.1_5
cluster_5,NZ_CP176633.1_proteins|NZ_CP176633.1_149
cluster_5,NZ_CP103400.1_proteins|NZ_CP103400.1_1315
cluster_5,CP089305.1_proteins|CP089305.1_601
cluster_5,NZ_CP128169.1_proteins|NZ_CP128169.1_5
cluster_5,NZ_CP121468.1_proteins|NZ_CP121468.1_5
cluster_5,CP021964.1_proteins|CP021964.1_5
cluster_5,NZ_CP158463.1_proteins|NZ_CP158463.1_605
cluster_5,NZ_CP136242.1_proteins|NZ_CP136242.1_5
cluster_5,NZ_CP067088.1_proteins|NZ_CP067088.1_5
cluster_5,CP021790.1_proteins|CP021790.1_772
cluster_5,CP082359.1_proteins|CP082359.1_5
cluster_5,NZ_CP145309.1_proteins|NZ_CP145309.1_5
cluster_5,NZ_CP070935.1_proteins|NZ_CP070935.1_5
cluster_5,NZ_CP076446.1_proteins|NZ_CP076446.1_5
cluster_5,NZ_CP082359.1_proteins|NZ_CP082359.1_5
cluster_5,CP110798.1_proteins|CP110798.1_5
cluster_5,NZ_CP053312.1_proteins|NZ_CP053312.1_5
cluster_5,CP033371.1_proteins|CP033371.1_1102
cluster_5,CP031195.1_proteins|CP031195.1_1522
cluster_5,CP176633.1_proteins|CP176633.1_149
cluster_5,CP103400.1_proteins|CP103400.1_1315
cluster_5,CP047584.1_proteins|CP047584.1_5
cluster_5,NZ_CP110798.1_proteins|NZ_CP110798.1_5
cluster_5,NZ_CP065522.1_proteins|NZ_CP065522.1_5
cluster_5,NZ_CP017151.1_proteins|NZ_CP017151.1_894
cluster_5,NZ_CP050919.1_proteins|NZ_CP050919.1_5
cluster_5,CP103293.1_proteins|CP103293.1_5
cluster_5,CP128169.1_proteins|CP128169.1_5
cluster_5,CP158463.1_proteins|CP158463.1_605
cluster_5,CP193773.1_proteins|CP193773.1_5
cluster_5,NZ_CP035054.1_proteins|NZ_CP035054.1_2090
cluster_5,CP132481.1_proteins|CP132481.1_1610
cluster_5,NZ_CP119406.1_proteins|NZ_CP119406.1_1817
cluster_5,NZ_CP047584.1_proteins|NZ_CP047584.1_5
cluster_5,CP017151.1_proteins|CP017151.1_894
cluster_5,CP045034.1_proteins|CP045034.1_569
cluster_5,CP184765.1_proteins|CP184765.1_7
cluster_5,NZ_CP120668.1_proteins|NZ_CP120668.1_5
cluster_5,NZ_CP103293.1_proteins|NZ_CP103293.1_5
cluster_5,NZ_CP132541.1_proteins|NZ_CP132541.1_5
cluster_5,CP076446.1_proteins|CP076446.1_5
cluster_5,NZ_CP117933.1_proteins|NZ_CP117933.1_1702
cluster_5,NZ_CP116755.1_proteins|NZ_CP116755.1_5
cluster_5,NZ_CP127401.1_proteins|NZ_CP127401.1_1817
cluster_5,NZ_CP199922.1_proteins|NZ_CP199922.1_1570
cluster_5,CP145309.1_proteins|CP145309.1_5
cluster_5,CP070858.1_proteins|CP070858.1_5
cluster_5,CP071001.1_proteins|CP071001.1_5
cluster_5,CP131058.1_proteins|CP131058.1_6
cluster_5,AP008937.1_proteins|AP008937.1_5
cluster_5,NZ_CP157198.1_proteins|NZ_CP157198.1_5
cluster_5,NZ_CP131058.1_proteins|NZ_CP131058.1_6
cluster_5,CP124737.1_proteins|CP124737.1_1457
cluster_5,CP021104.1_proteins|CP021104.1_5
cluster_5,NZ_CP184765.1_proteins|NZ_CP184765.1_7
cluster_5,NZ_CP021964.1_proteins|NZ_CP021964.1_5
cluster_5,NZ_CP034193.1_proteins|NZ_CP034193.1_5
cluster_5,NZ_CP141807.1_proteins|NZ_CP141807.1_5
cluster_5,CP116617.1_proteins|CP116617.1_5
cluster_5,CP101688.1_proteins|CP101688.1_5
cluster_5,CP095385.1_proteins|CP095385.1_5
cluster_5,NZ_CP047585.1_proteins|NZ_CP047585.1_5
cluster_5,CP117933.1_proteins|CP117933.1_1702
cluster_5,CP136242.1_proteins|CP136242.1_5
cluster_5,NZ_CP139052.1_proteins|NZ_CP139052.1_5
cluster_5,CP199922.1_proteins|CP199922.1_1570
cluster_5,NZ_CP070999.1_proteins|NZ_CP070999.1_5
cluster_5,CP116618.1_proteins|CP116618.1_5
cluster_5,NZ_CP116618.1_proteins|NZ_CP116618.1_5
cluster_5,NZ_CP160833.1_proteins|NZ_CP160833.1_5
cluster_5,CP157592.1_proteins|CP157592.1_1787
cluster_5,CP197007.1_proteins|CP197007.1_901
cluster_5,CP034099.1_proteins|CP034099.1_753
cluster_5,CP121468.1_proteins|CP121468.1_5
cluster_5,CP157980.1_proteins|CP157980.1_5
cluster_5,CP100352.1_proteins|CP100352.1_4
cluster_5,NZ_CP095385.1_proteins|NZ_CP095385.1_5
cluster_5,CP034193.1_proteins|CP034193.1_5
cluster_5,NZ_CP094655.1_proteins|NZ_CP094655.1_5
cluster_5,NZ_CP076082.1_proteins|NZ_CP076082.1_1498
cluster_5,CP116755.1_proteins|CP116755.1_5
cluster_5,NZ_CP016803.1_proteins|NZ_CP016803.1_1181
cluster_5,NZ_CP053314.1_proteins|NZ_CP053314.1_5
cluster_5,CP053314.1_proteins|CP053314.1_5
cluster_5,CP132541.1_proteins|CP132541.1_5
cluster_5,NZ_CP139637.1_proteins|NZ_CP139637.1_2084
cluster_5,CP165726.1_proteins|CP165726.1_5
cluster_5,CP102532.1_proteins|CP102532.1_5
cluster_5,NZ_CP165726.1_proteins|NZ_CP165726.1_5
cluster_5,NZ_CP035055.1_proteins|NZ_CP035055.1_1386
cluster_5,NZ_CP102714.1_proteins|NZ_CP102714.1_1986
cluster_5,NZ_CP071001.1_proteins|NZ_CP071001.1_5
cluster_5,CP002033.1_proteins|CP002033.1_6
cluster_5,CP188318.1_proteins|CP188318.1_5
cluster_5,NZ_CP124737.1_proteins|NZ_CP124737.1_1457
cluster_5,NZ_CP132481.1_proteins|NZ_CP132481.1_1610
cluster_5,NZ_CP157592.1_proteins|NZ_CP157592.1_1787
cluster_5,CP119406.1_proteins|CP119406.1_1817
cluster_5,NZ_CP011536.1_proteins|NZ_CP011536.1_5
cluster_5,NZ_AP024320.1_proteins|NZ_AP024320.1_538
cluster_5,CP070948.1_proteins|CP070948.1_5
cluster_5,CP102714.1_proteins|CP102714.1_1986
cluster_5,NZ_CP070858.1_proteins|NZ_CP070858.1_5
cluster_5,NZ_CP071000.1_proteins|NZ_CP071000.1_5
cluster_5,NZ_CP193773.1_proteins|NZ_CP193773.1_5
cluster_5,CP011536.1_proteins|CP011536.1_5
cluster_5,AP024320.1_proteins|AP024320.1_538
cluster_5,CP094655.1_proteins|CP094655.1_5
cluster_5,NZ_CP118092.1_proteins|NZ_CP118092.1_136
cluster_5,CP157198.1_proteins|CP157198.1_5
cluster_5,CP170189.1_proteins|CP170189.1_541
cluster_5,NZ_CP102532.1_proteins|NZ_CP102532.1_5
cluster_5,CP118092.1_proteins|CP118092.1_136
cluster_5,CP035054.1_proteins|CP035054.1_2090
cluster_5,AP017973.1_proteins|AP017973.1_5
cluster_5,CP065522.1_proteins|CP065522.1_5
cluster_5,NZ_CP188318.1_proteins|NZ_CP188318.1_5
cluster_5,NZ_CP171795.1_proteins|NZ_CP171795.1_1277
cluster_6,CP131058.1_proteins|CP131058.1_7
cluster_6,CP070858.1_proteins|CP070858.1_6
cluster_6,NZ_CP011536.1_proteins|NZ_CP011536.1_6
cluster_6,NZ_CP047584.1_proteins|NZ_CP047584.1_6
cluster_6,CP119406.1_proteins|CP119406.1_1818
cluster_6,CP019030.1_proteins|CP019030.1_999
cluster_6,CP103400.1_proteins|CP103400.1_1316
cluster_6,CP188318.1_proteins|CP188318.1_6
cluster_6,CP199922.1_proteins|CP199922.1_1569
cluster_6,CP176633.1_proteins|CP176633.1_148
cluster_6,NZ_CP017151.1_proteins|NZ_CP017151.1_895
cluster_6,NZ_CP188318.1_proteins|NZ_CP188318.1_6
cluster_6,CP016803.1_proteins|CP016803.1_1180
cluster_6,NZ_CP119425.1_proteins|NZ_CP119425.1_1818
cluster_6,NZ_CP021104.1_proteins|NZ_CP021104.1_6
cluster_6,CP021964.1_proteins|CP021964.1_6
cluster_6,CP157198.1_proteins|CP157198.1_6
cluster_6,CP157592.1_proteins|CP157592.1_1788
cluster_6,NZ_CP044354.1_proteins|NZ_CP044354.1_2097
cluster_6,CP121468.1_proteins|CP121468.1_6
cluster_6,CP089305.1_proteins|CP089305.1_600
cluster_6,NZ_CP095385.1_proteins|NZ_CP095385.1_6
cluster_6,NZ_CP089305.1_proteins|NZ_CP089305.1_600
cluster_6,CP103293.1_proteins|CP103293.1_6
cluster_6,CP035055.1_proteins|CP035055.1_1385
cluster_6,NZ_CP184765.1_proteins|NZ_CP184765.1_8
cluster_6,CP127401.1_proteins|CP127401.1_1818
cluster_6,CP082359.1_proteins|CP082359.1_6
cluster_6,CP139052.1_proteins|CP139052.1_6
cluster_6,NZ_CP116618.1_proteins|NZ_CP116618.1_6
cluster_6,NZ_CP053312.1_proteins|NZ_CP053312.1_6
cluster_6,NZ_CP141807.1_proteins|NZ_CP141807.1_6
cluster_6,CP021790.1_proteins|CP021790.1_773
cluster_6,CP070999.1_proteins|CP070999.1_6
cluster_6,CP117933.1_proteins|CP117933.1_1703
cluster_6,NZ_CP139052.1_proteins|NZ_CP139052.1_6
cluster_6,NZ_CP157198.1_proteins|NZ_CP157198.1_6
cluster_6,CP118092.1_proteins|CP118092.1_135
cluster_6,NZ_CP076446.1_proteins|NZ_CP076446.1_6
cluster_6,NZ_CP145309.1_proteins|NZ_CP145309.1_6
cluster_6,NZ_CP021790.1_proteins|NZ_CP021790.1_773
cluster_6,CP071000.1_proteins|CP071000.1_6
cluster_6,NZ_CP035055.1_proteins|NZ_CP035055.1_1385
cluster_6,CP065522.1_proteins|CP065522.1_6
cluster_6,NZ_CP082359.1_proteins|NZ_CP082359.1_6
cluster_6,NZ_CP116617.1_proteins|NZ_CP116617.1_6
cluster_6,NZ_CP128169.1_proteins|NZ_CP128169.1_6
cluster_6,CP116618.1_proteins|CP116618.1_6
cluster_6,CP021104.1_proteins|CP021104.1_6
cluster_6,NZ_CP019030.1_proteins|NZ_CP019030.1_999
cluster_6,NZ_CP103293.1_proteins|NZ_CP103293.1_6
cluster_6,CP141807.1_proteins|CP141807.1_6
cluster_6,CP132481.1_proteins|CP132481.1_1611
cluster_6,CP095385.1_proteins|CP095385.1_6
cluster_6,CP071001.1_proteins|CP071001.1_6
cluster_6,NZ_CP160833.1_proteins|NZ_CP160833.1_6
cluster_6,CP076446.1_proteins|CP076446.1_6
cluster_6,NZ_CP193773.1_proteins|NZ_CP193773.1_6
cluster_6,NZ_CP116755.1_proteins|NZ_CP116755.1_6
cluster_6,AP008937.1_proteins|AP008937.1_6
cluster_6,NZ_CP094655.1_proteins|NZ_CP094655.1_6
cluster_6,NZ_CP021964.1_proteins|NZ_CP021964.1_6
cluster_6,CP053312.1_proteins|CP053312.1_6
cluster_6,CP110798.1_proteins|CP110798.1_6
cluster_6,NZ_CP045034.1_proteins|NZ_CP045034.1_570
cluster_6,AP017973.1_proteins|AP017973.1_6
cluster_6,CP116755.1_proteins|CP116755.1_6
cluster_6,CP031195.1_proteins|CP031195.1_1523
cluster_6,CP119425.1_proteins|CP119425.1_1818
cluster_6,NZ_CP076082.1_proteins|NZ_CP076082.1_1499
cluster_6,CP035054.1_proteins|CP035054.1_2089
cluster_6,NZ_CP171795.1_proteins|NZ_CP171795.1_1278
cluster_6,CP193773.1_proteins|CP193773.1_6
cluster_6,NZ_CP070935.1_proteins|NZ_CP070935.1_6
cluster_6,CP157980.1_proteins|CP157980.1_6
cluster_6,NZ_CP131058.1_proteins|NZ_CP131058.1_7
cluster_6,CP116617.1_proteins|CP116617.1_6
cluster_6,NZ_CP199922.1_proteins|NZ_CP199922.1_1569
cluster_6,CP160833.1_proteins|CP160833.1_6
cluster_6,CP002033.1_proteins|CP002033.1_7
cluster_6,NZ_CP124737.1_proteins|NZ_CP124737.1_1456
cluster_6,NZ_CP101688.1_proteins|NZ_CP101688.1_6
cluster_6,CP053314.1_proteins|CP053314.1_6
cluster_6,NZ_CP157980.1_proteins|NZ_CP157980.1_6
cluster_6,CP047584.1_proteins|CP047584.1_6
cluster_6,NZ_CP050919.1_proteins|NZ_CP050919.1_6
cluster_6,CP171795.1_proteins|CP171795.1_1278
cluster_6,CP120668.1_proteins|CP120668.1_6
cluster_6,CP197007.1_proteins|CP197007.1_902
cluster_6,CP158463.1_proteins|CP158463.1_604
cluster_6,NZ_CP110798.1_proteins|NZ_CP110798.1_6
cluster_6,NZ_CP158463.1_proteins|NZ_CP158463.1_604
cluster_6,NZ_CP034193.1_proteins|NZ_CP034193.1_6
cluster_6,NZ_CP157592.1_proteins|NZ_CP157592.1_1788
cluster_6,NZ_CP103400.1_proteins|NZ_CP103400.1_1316
cluster_6,AP024320.1_proteins|AP024320.1_537
cluster_6,CP045034.1_proteins|CP045034.1_570
cluster_6,NZ_CP102532.1_proteins|NZ_CP102532.1_6
cluster_6,CP094655.1_proteins|CP094655.1_6
cluster_6,CP170189.1_proteins|CP170189.1_542
cluster_6,NZ_CP132541.1_proteins|NZ_CP132541.1_6
cluster_6,NZ_CP119406.1_proteins|NZ_CP119406.1_1818
cluster_6,CP047585.1_proteins|CP047585.1_6
cluster_6,NZ_CP127401.1_proteins|NZ_CP127401.1_1818
cluster_6,CP102532.1_proteins|CP102532.1_6
cluster_6,CP184765.1_proteins|CP184765.1_8
cluster_6,CP100352.1_proteins|CP100352.1_5
cluster_6,NZ_CP070858.1_proteins|NZ_CP070858.1_6
cluster_6,NZ_CP053314.1_proteins|NZ_CP053314.1_6
cluster_6,NZ_CP034099.1_proteins|NZ_CP034099.1_752
cluster_6,NZ_CP102714.1_proteins|NZ_CP102714.1_1985
cluster_6,NZ_CP065522.1_proteins|NZ_CP065522.1_6
cluster_6,CP136242.1_proteins|CP136242.1_6
cluster_6,CP124737.1_proteins|CP124737.1_1456
cluster_6,NZ_CP070999.1_proteins|NZ_CP070999.1_6
cluster_6,NZ_CP047585.1_proteins|NZ_CP047585.1_6
cluster_6,CP070948.1_proteins|CP070948.1_6
cluster_6,CP017151.1_proteins|CP017151.1_895
cluster_6,CP172330.1_proteins|CP172330.1_1544
cluster_6,CP132541.1_proteins|CP132541.1_6
cluster_6,NZ_CP035054.1_proteins|NZ_CP035054.1_2089
cluster_6,CP165726.1_proteins|CP165726.1_6
cluster_6,NZ_CP121468.1_proteins|NZ_CP121468.1_6
cluster_6,CP101688.1_proteins|CP101688.1_6
cluster_6,CP076082.1_proteins|CP076082.1_1499
cluster_6,NZ_CP165726.1_proteins|NZ_CP165726.1_6
cluster_6,NZ_CP117933.1_proteins|NZ_CP117933.1_1703
cluster_6,NZ_CP139637.1_proteins|NZ_CP139637.1_2083
cluster_6,CP145309.1_proteins|CP145309.1_6
cluster_6,NZ_CP071001.1_proteins|NZ_CP071001.1_6
cluster_6,NZ_CP136242.1_proteins|NZ_CP136242.1_6
cluster_6,CP034099.1_proteins|CP034099.1_752
cluster_6,NZ_CP071000.1_proteins|NZ_CP071000.1_6
cluster_6,CP011536.1_proteins|CP011536.1_6
cluster_6,NZ_CP016803.1_proteins|NZ_CP016803.1_1180
cluster_6,CP050919.1_proteins|CP050919.1_6
cluster_6,CP044354.1_proteins|CP044354.1_2097
cluster_6,NZ_AP024320.1_proteins|NZ_AP024320.1_537
cluster_6,NZ_CP132481.1_proteins|NZ_CP132481.1_1611
cluster_6,CP067088.1_proteins|CP067088.1_6
cluster_6,NZ_CP176633.1_proteins|NZ_CP176633.1_148
cluster_6,CP034193.1_proteins|CP034193.1_6
cluster_6,NZ_CP118092.1_proteins|NZ_CP118092.1_135
cluster_6,CP139637.1_proteins|CP139637.1_2083
cluster_6,CP005958.1_proteins|CP005958.1_6
cluster_6,NZ_CP100352.1_proteins|NZ_CP100352.1_5
cluster_6,CP128169.1_proteins|CP128169.1_6
cluster_6,NZ_CP031195.1_proteins|NZ_CP031195.1_1523
cluster_6,NZ_CP120668.1_proteins|NZ_CP120668.1_6
cluster_6,NZ_CP070948.1_proteins|NZ_CP070948.1_6
cluster_6,CP070935.1_proteins|CP070935.1_6
cluster_6,NZ_CP067088.1_proteins|NZ_CP067088.1_6
cluster_6,CP102714.1_proteins|CP102714.1_1985
cluster_7,CP139637.1_proteins|CP139637.1_2082
cluster_7,CP118092.1_proteins|CP118092.1_134
cluster_7,NZ_CP145309.1_proteins|NZ_CP145309.1_7
cluster_7,AP017973.1_proteins|AP017973.1_7
cluster_7,CP021790.1_proteins|CP021790.1_774
cluster_7,CP132541.1_proteins|CP132541.1_10
cluster_7,NZ_CP132481.1_proteins|NZ_CP132481.1_1612
cluster_7,CP121468.1_proteins|CP121468.1_7
cluster_7,NZ_CP110798.1_proteins|NZ_CP110798.1_9
cluster_7,NZ_CP116618.1_proteins|NZ_CP116618.1_7
cluster_7,NZ_CP016803.1_proteins|NZ_CP016803.1_1179
